name	type	units	low_cutoff	high_cutoff	sampling_frequency	notch	resection	status_description	hemisphere	lobe	dataset
E8	ECOG	µV	0.08	300	1000	not applied	resected	normal	L	temporal	trained
F1	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	temporal	other
F2	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
F3	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
F4	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
G1	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	temporal	other
G2	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	temporal	other
G3	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	temporal	other
G4	ECOG	µV	0.08	300	1000	not applied	resected	normal	L	temporal	trained
H01	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
H02	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	parietal	trained
H03	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
H04	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
H05	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
H06	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	parietal	trained
H07	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	parietal	trained
H08	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	parietal	trained
H09	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	parietal	trained
H10	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	parietal	trained
I01	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
I02	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
I03	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
I04	ECOG	µV	0.08	300	1000	not applied	preserved	seizure onset zone	L	temporal	trained
I05	ECOG	µV	0.08	300	1000	not applied	preserved	seizure onset zone	L	temporal	trained
I06	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
I07	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
I08	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
I09	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
I10	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
J1	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	temporal	other
J2	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	temporal	other
J3	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	temporal	other
J4	ECOG	µV	0.08	300	1000	not applied	resected	artifact	L	temporal	unused
K1	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
K2	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
K3	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
K4	ECOG	µV	0.08	300	1000	not applied	preserved	artifact	L	temporal	unused
L1	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
L2	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
L3	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
L4	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
M1	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
M2	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
M3	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
M4	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
M5	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
M6	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
