name	type	units	low_cutoff	high_cutoff	sampling_frequency	notch	resection	status_description	hemisphere	lobe	dataset
B43	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	parietal	trained
B44	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	parietal	trained
B45	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
B46	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
B47	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
B48	ECOG	µV	0.08	300	1000	not applied	preserved	artifact	L	temporal	unused
B49	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	parietal	trained
B50	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	parietal	trained
B51	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	parietal	trained
B52	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
B53	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
B54	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
B55	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
B56	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
B57	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	parietal	trained
B58	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	parietal	trained
B59	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	parietal	trained
B60	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
B61	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
B62	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
B63	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
B64	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
